No.,Time,Source,Destination,Protocol,Length,Info
9370,"2025-01-12 20:57:45,860487",fe80::1,fe80::48a4:2554:a6b8:4a30,DNS,564,Standard query response 0x1b2d A assets.msn.com CNAME assets.msn.com.edgekey.net CNAME e28578.d.akamaiedge.net A 212.65.142.210 A 212.65.142.218 A 212.65.142.202 A 212.65.142.217 A 212.65.142.224 A 212.65.142.227 A 212.65.142.194 A 212.65.142.192 A 212.65.142.186 NS l.root-servers.net NS c.root-servers.net NS j.root-servers.net NS g.root-servers.net NS m.root-servers.net NS a.root-servers.net NS i.root-servers.net NS k.root-servers.net NS b.root-servers.net NS f.root-servers.net NS d.root-servers.net NS e.root-servers.net NS h.root-servers.net A 202.12.27.33 AAAA 2001:dc3::35
8565,"2025-01-12 20:57:44,286960",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
7152,"2025-01-12 20:57:41,080581",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
964,"2025-01-12 20:57:24,803611",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
6013,"2025-01-12 20:57:38,962501",192.168.1.21,142.250.82.208,UDP,1099,55959  >  3478 Len=1057
4883,"2025-01-12 20:57:36,672530",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
141,"2025-01-12 20:57:22,894767",192.168.1.21,142.250.82.208,UDP,1202,55959  >  3478 Len=1160
9874,"2025-01-12 20:57:46,786893",192.168.1.21,142.250.82.208,UDP,1256,55959  >  3478 Len=1214
8907,"2025-01-12 20:57:44,650897",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
6937,"2025-01-12 20:57:40,591929",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
6543,"2025-01-12 20:57:40,042541",192.168.1.21,142.250.82.212,RTCP,130,Receiver Report   
5244,"2025-01-12 20:57:37,491452",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
4432,"2025-01-12 20:57:35,795689",142.250.82.212,192.168.1.21,UDP,262,3478  >  58101 Len=220
407,"2025-01-12 20:57:23,439881",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
8213,"2025-01-12 20:57:43,469930",192.168.1.21,142.250.82.208,UDP,1093,55959  >  3478 Len=1051
9155,"2025-01-12 20:57:45,388043",142.250.82.208,192.168.1.21,RTCP,122,Application specific   subtype=13
9435,"2025-01-12 20:57:45,997485",192.168.1.21,142.250.82.208,UDP,1175,55959  >  3478 Len=1133
8235,"2025-01-12 20:57:43,543632",192.168.1.21,142.250.82.208,UDP,1185,55959  >  3478 Len=1143
4400,"2025-01-12 20:57:35,711919",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
5253,"2025-01-12 20:57:37,492199",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
12,"2025-01-12 20:57:22,512685",142.250.82.208,192.168.1.21,RTCP,106,Application specific   subtype=13
4761,"2025-01-12 20:57:36,472404",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
1178,"2025-01-12 20:57:25,212058",192.168.1.21,142.250.82.208,UDP,1223,55959  >  3478 Len=1181
2864,"2025-01-12 20:57:31,903661",192.168.1.21,142.250.82.208,UDP,1074,55959  >  3478 Len=1032
6472,"2025-01-12 20:57:39,921522",192.168.1.21,142.250.82.208,UDP,1129,55959  >  3478 Len=1087
6229,"2025-01-12 20:57:39,426906",142.250.82.212,192.168.1.21,UDP,259,3478  >  58101 Len=217
2990,"2025-01-12 20:57:32,311099",192.168.1.21,142.250.82.212,UDP,267,58101  >  3478 Len=225
7118,"2025-01-12 20:57:40,977361",142.250.82.212,192.168.1.21,UDP,91,3478  >  58101 Len=49
7011,"2025-01-12 20:57:40,681259",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   
9356,"2025-01-12 20:57:45,828955",192.168.1.21,142.250.82.208,UDP,1199,55959  >  3478 Len=1157
8928,"2025-01-12 20:57:44,691775",192.168.1.21,142.250.82.212,UDP,259,58101  >  3478 Len=217
1441,"2025-01-12 20:57:25,659402",142.251.141.46,192.168.1.21,QUIC,71,Protected Payload (KP0)
30,"2025-01-06 10:31:34,354405",172.217.20.78,138.38.28.14,TCP,60,443  >  55683 [ACK] Seq=1 Ack=1413 Win=810 Len=0
2876,"2025-01-12 20:57:31,946994",192.168.1.21,142.250.82.208,UDP,1142,55959  >  3478 Len=1100
9943,"2025-01-12 20:57:46,923694",192.168.1.21,142.250.82.208,UDP,1166,55959  >  3478 Len=1124
9615,"2025-01-12 20:57:46,392661",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
7233,"2025-01-12 20:57:41,452734",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
3727,"2025-01-12 20:57:34,279780",192.168.1.21,142.250.82.208,UDP,1245,55959  >  3478 Len=1203
2773,"2025-01-12 20:57:31,531377",192.168.1.21,142.250.82.208,UDP,1109,55959  >  3478 Len=1067
455,"2025-01-12 20:57:23,542867",192.168.1.21,142.250.82.208,UDP,1198,55959  >  3478 Len=1156
9014,"2025-01-12 20:57:45,018206",192.168.1.21,142.250.82.208,UDP,1148,55959  >  3478 Len=1106
8190,"2025-01-12 20:57:43,406416",192.168.1.21,142.250.82.208,UDP,1215,55959  >  3478 Len=1173
1368,"2025-01-12 20:57:25,571442",192.168.1.21,142.250.82.208,RTCP,142,Sender Report   
3713,"2025-01-12 20:57:34,247282",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167
143,"2025-01-06 10:31:37,476979",138.38.28.14,108.177.96.84,TLSv1.3,448,Application Data
1389,"2025-01-12 20:57:25,586334",192.168.1.21,192.168.1.1,TCP,54,"50993  >  53 [FIN, ACK] Seq=38 Ack=1056 Win=64256 Len=0"
9043,"2025-01-12 20:57:45,120569",192.168.1.21,142.250.82.208,UDP,1063,55959  >  3478 Len=1021
1001,"2025-01-12 20:57:24,873133",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189
7762,"2025-01-12 20:57:42,509593",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
3554,"2025-01-12 20:57:33,827606",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
4115,"2025-01-12 20:57:35,159893",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
1668,"2025-01-12 20:57:26,353137",192.168.1.21,142.250.82.208,STUN,166,Binding Request user: x4lTzAmKSIcltAoKAAiKYigCIAMQ:pzEc
3174,"2025-01-12 20:57:32,984694",142.250.82.212,192.168.1.21,UDP,158,3478  >  58101 Len=116
10268,"2025-01-12 20:57:47,684954",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
489,"2025-01-12 20:57:23,606700",192.168.1.21,142.250.82.208,UDP,908,55959  >  3478 Len=866
3231,"2025-01-12 20:57:33,175764",192.168.1.21,142.250.82.208,UDP,1232,55959  >  3478 Len=1190
3829,"2025-01-12 20:57:34,478392",192.168.1.21,142.250.82.208,UDP,1254,55959  >  3478 Len=1212
9461,"2025-01-12 20:57:46,038973",142.250.82.212,192.168.1.21,RTCP,110,Application specific   subtype=13Payload-specific Feedback   Unknown  [Malformed Packet]
5209,"2025-01-12 20:57:37,379388",142.250.82.212,192.168.1.21,UDP,244,3478  >  58101 Len=202
7849,"2025-01-12 20:57:42,652280",192.168.1.21,142.250.82.208,UDP,943,55959  >  3478 Len=901
5705,"2025-01-12 20:57:38,377609",192.168.1.21,142.250.82.208,UDP,1073,55959  >  3478 Len=1031
10534,"2025-01-12 20:57:48,227232",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
8134,"2025-01-12 20:57:43,299136",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
704,"2025-01-12 20:57:24,123221",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196
5106,"2025-01-12 20:57:37,142217",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   
9726,"2025-01-12 20:57:46,530204",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
3292,"2025-01-12 20:57:33,279743",192.168.1.21,142.250.82.208,UDP,1241,55959  >  3478 Len=1199
8126,"2025-01-12 20:57:43,271490",192.168.1.21,142.250.82.212,UDP,168,58101  >  3478 Len=126
10525,"2025-01-12 20:57:48,227128",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174
9862,"2025-01-12 20:57:46,776236",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   
4910,"2025-01-12 20:57:36,735360",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132
4441,"2025-01-12 20:57:35,811991",192.168.1.21,142.250.82.208,UDP,1222,55959  >  3478 Len=1180
987,"2025-01-12 20:57:24,838494",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   
10095,"2025-01-12 20:57:47,301531",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195
9905,"2025-01-12 20:57:46,856620",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
7706,"2025-01-12 20:57:42,412022",192.168.1.21,142.250.82.208,UDP,1129,55959  >  3478 Len=1087
6258,"2025-01-12 20:57:39,443079",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
6090,"2025-01-12 20:57:39,148835",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
5239,"2025-01-12 20:57:37,491388",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
1199,"2025-01-12 20:57:25,311767",192.168.1.21,142.250.82.212,UDP,175,58101  >  3478 Len=133
9913,"2025-01-12 20:57:46,856976",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
7520,"2025-01-12 20:57:42,019887",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
6813,"2025-01-12 20:57:40,468095",192.168.1.21,142.250.82.208,UDP,1243,55959  >  3478 Len=1201
8321,"2025-01-12 20:57:43,847939",192.168.1.21,142.250.82.208,UDP,967,55959  >  3478 Len=925
7176,"2025-01-12 20:57:41,184826",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
4471,"2025-01-12 20:57:35,876775",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13
892,"2025-01-12 20:57:24,603548",192.168.1.21,142.250.82.208,UDP,1122,55959  >  3478 Len=1080
1970,"2025-01-12 20:57:27,465438",142.250.82.212,192.168.1.21,UDP,176,3478  >  58101 Len=134
5758,"2025-01-12 20:57:38,530102",192.168.1.21,142.250.82.208,UDP,1173,55959  >  3478 Len=1131
6528,"2025-01-12 20:57:40,034754",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153
6295,"2025-01-12 20:57:39,533200",192.168.1.21,142.250.82.208,UDP,1212,55959  >  3478 Len=1170
7596,"2025-01-12 20:57:42,134657",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
9111,"2025-01-12 20:57:45,311826",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211
3250,"2025-01-12 20:57:33,224025",142.250.82.208,192.168.1.21,RTCP,130,Application specific   subtype=13Unknown   [Malformed Packet]
6571,"2025-01-12 20:57:40,102583",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
6639,"2025-01-12 20:57:40,232157",142.250.82.208,192.168.1.21,RTCP,126,Application specific   subtype=13
7352,"2025-01-12 20:57:41,700816",192.168.1.21,142.250.82.208,UDP,1230,55959  >  3478 Len=1188
10026,"2025-01-12 20:57:47,192255",192.168.1.21,142.250.82.212,UDP,242,58101  >  3478 Len=200
7474,"2025-01-12 20:57:41,974135",192.168.1.21,142.250.82.208,UDP,1227,55959  >  3478 Len=1185
10063,"2025-01-12 20:57:47,257662",142.250.82.212,192.168.1.21,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 46.2.109.6:46181
9485,"2025-01-12 20:57:46,102553",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
1240,"2025-01-12 20:57:25,353768",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
2290,"2025-01-12 20:57:28,802048",142.250.82.212,192.168.1.21,UDP,160,3478  >  58101 Len=118
2741,"2025-01-12 20:57:31,428160",192.168.1.21,142.250.82.208,UDP,1167,55959  >  3478 Len=1125
8468,"2025-01-12 20:57:44,159717",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
4586,"2025-01-12 20:57:36,159794",192.168.1.21,142.250.82.208,UDP,1182,55959  >  3478 Len=1140
1230,"2025-01-12 20:57:25,353541",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
6981,"2025-01-12 20:57:40,672066",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182
5179,"2025-01-12 20:57:37,305950",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   
4294,"2025-01-12 20:57:35,470733",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109
1059,"2025-01-12 20:57:25,016475",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
6263,"2025-01-12 20:57:39,451752",192.168.1.21,142.250.82.208,UDP,1207,55959  >  3478 Len=1165
282,"2025-01-12 20:57:23,168085",192.168.1.21,142.250.82.208,UDP,1227,55959  >  3478 Len=1185
969,"2025-01-12 20:57:24,807840",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
3954,"2025-01-12 20:57:34,685775",192.168.1.21,142.250.82.208,UDP,1205,55959  >  3478 Len=1163
1940,"2025-01-12 20:57:27,306557",192.168.1.21,142.250.82.208,RTCP,142,Sender Report   
9246,"2025-01-12 20:57:45,587643",142.250.82.208,192.168.1.21,RTCP,130,Application specific   subtype=13
1275,"2025-01-12 20:57:25,395838",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
620,"2025-01-12 20:57:23,923597",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
9293,"2025-01-12 20:57:45,700759",192.168.1.21,142.250.82.208,UDP,1148,55959  >  3478 Len=1106
1743,"2025-01-12 20:57:26,785903",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
1391,"2025-01-12 20:57:25,586737",192.168.1.21,192.168.1.1,TCP,54,50995  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
2204,"2025-01-12 20:57:28,364999",142.251.141.46,192.168.1.21,UDP,68,443  >  51681 Len=26
3569,"2025-01-12 20:57:33,861296",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152
6117,"2025-01-12 20:57:39,204257",192.168.1.21,142.250.82.208,UDP,1170,55959  >  3478 Len=1128
272,"2025-01-06 10:31:51,832755",fe80::506a:8ff:fe1c:a78a,ff02::2,ICMPv6,70,Router Solicitation from 52:6a:08:1c:a7:8a
6053,"2025-01-12 20:57:39,085921",192.168.1.21,142.250.82.208,UDP,1199,55959  >  3478 Len=1157
3179,"2025-01-12 20:57:33,011257",192.168.1.21,142.250.82.212,UDP,299,58101  >  3478 Len=257
3193,"2025-01-12 20:57:33,068963",192.168.1.21,142.250.82.208,UDP,814,55959  >  3478 Len=772
6100,"2025-01-12 20:57:39,170041",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
7030,"2025-01-12 20:57:40,712486",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153
576,"2025-01-12 20:57:23,815505",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
6657,"2025-01-12 20:57:40,265289",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196
7116,"2025-01-12 20:57:40,975443",192.168.1.21,142.250.82.208,UDP,1021,55959  >  3478 Len=979
9630,"2025-01-12 20:57:46,393133",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
6277,"2025-01-12 20:57:39,493184",192.168.1.21,142.250.82.208,UDP,1221,55959  >  3478 Len=1179
9823,"2025-01-12 20:57:46,686358",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
5898,"2025-01-12 20:57:38,758287",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
5725,"2025-01-12 20:57:38,416520",192.168.1.21,142.250.82.208,UDP,1116,55959  >  3478 Len=1074
270,"2025-01-12 20:57:23,167638",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
630,"2025-01-12 20:57:23,983984",192.168.1.21,142.250.82.208,UDP,1140,55959  >  3478 Len=1098
3082,"2025-01-12 20:57:32,652862",192.168.1.21,142.250.82.212,UDP,248,58101  >  3478 Len=206
3467,"2025-01-12 20:57:33,591854",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
6431,"2025-01-12 20:57:39,789738",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
10538,"2025-01-12 20:57:48,227285",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
7063,"2025-01-12 20:57:40,753631",192.168.1.21,142.250.82.208,UDP,1196,55959  >  3478 Len=1154
10,"2025-01-06 10:31:34,323644",40.101.70.194,138.38.28.14,TCP,60,443  >  55684 [ACK] Seq=1 Ack=526 Win=16385 Len=0
5544,"2025-01-12 20:57:38,110973",192.168.1.21,142.250.82.208,UDP,1148,55959  >  3478 Len=1106
4357,"2025-01-12 20:57:35,644084",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153
2114,"2025-01-12 20:57:28,049066",142.251.141.46,192.168.1.21,UDP,720,443  >  51681 Len=678
8220,"2025-01-12 20:57:43,493550",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   
3217,"2025-01-12 20:57:33,175072",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189
3815,"2025-01-12 20:57:34,445971",192.168.1.21,142.250.82.208,UDP,1213,55959  >  3478 Len=1171
8322,"2025-01-12 20:57:43,852660",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
9391,"2025-01-12 20:57:45,902025",192.168.1.21,142.250.82.208,UDP,1176,55959  >  3478 Len=1134
2279,"2025-01-12 20:57:28,724660",192.168.1.21,142.250.82.208,UDP,925,55959  >  3478 Len=883
4600,"2025-01-12 20:57:36,163474",192.168.1.21,142.250.82.208,UDP,1076,55959  >  3478 Len=1034
14,"2025-01-12 20:57:22,518470",192.168.1.21,142.250.82.208,UDP,1173,55959  >  3478 Len=1131
10084,"2025-01-12 20:57:47,301249",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195
1526,"2025-01-12 20:57:25,789183",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
2366,"2025-01-12 20:57:29,274710",192.168.1.21,142.250.82.208,UDP,801,55959  >  3478 Len=759
4649,"2025-01-12 20:57:36,260509",192.168.1.21,142.250.82.208,UDP,1204,55959  >  3478 Len=1162
375,"2025-01-12 20:57:23,373918",192.168.1.21,142.250.82.208,UDP,1196,55959  >  3478 Len=1154
9312,"2025-01-12 20:57:45,734704",192.168.1.21,142.250.82.208,UDP,1154,55959  >  3478 Len=1112
6478,"2025-01-12 20:57:39,921799",192.168.1.21,142.250.82.208,UDP,1129,55959  >  3478 Len=1087
526,"2025-01-12 20:57:23,743526",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   
9132,"2025-01-12 20:57:45,324028",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122
6896,"2025-01-12 20:57:40,553410",192.168.1.21,142.250.82.208,UDP,1182,55959  >  3478 Len=1140
3592,"2025-01-12 20:57:33,928786",192.168.1.21,142.250.82.208,UDP,1137,55959  >  3478 Len=1095
7905,"2025-01-12 20:57:42,790054",192.168.1.21,142.250.82.208,UDP,1170,55959  >  3478 Len=1128
2959,"2025-01-12 20:57:32,188903",142.250.82.212,192.168.1.21,UDP,176,3478  >  58101 Len=134
530,"2025-01-12 20:57:23,743693",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195
3715,"2025-01-12 20:57:34,247433",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167
4733,"2025-01-12 20:57:36,462091",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213
1395,"2025-01-12 20:57:25,587405",192.168.1.21,192.168.1.1,TCP,54,50996  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
5632,"2025-01-12 20:57:38,249292",192.168.1.21,142.250.82.208,UDP,1107,55959  >  3478 Len=1065
6564,"2025-01-12 20:57:40,088471",192.168.1.21,142.250.82.208,UDP,1005,55959  >  3478 Len=963
4704,"2025-01-12 20:57:36,398939",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189
1713,"2025-01-12 20:57:26,712093",192.168.1.21,142.250.82.208,UDP,869,55959  >  3478 Len=827
39,"2025-01-06 10:31:34,366158",40.101.70.194,138.38.28.14,TCP,1514,443  >  55684 [ACK] Seq=1896 Ack=5046 Win=16384 Len=1460 [TCP PDU reassembled in 40]
956,"2025-01-12 20:57:24,768057",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132
6676,"2025-01-12 20:57:40,307089",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
3454,"2025-01-12 20:57:33,556536",192.168.1.21,142.250.82.208,UDP,1149,55959  >  3478 Len=1107
8596,"2025-01-12 20:57:44,322406",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
2072,"2025-01-12 20:57:27,913039",192.168.1.21,142.251.141.46,UDP,1000,51681  >  443 Len=958
23,"2025-01-06 10:31:34,329905",138.38.28.14,40.101.70.194,TLSv1.2,89,Application Data
159,"2025-01-12 20:57:22,926014",192.168.1.21,142.250.82.208,UDP,1200,55959  >  3478 Len=1158
7006,"2025-01-12 20:57:40,673445",192.168.1.21,142.250.82.208,UDP,1196,55959  >  3478 Len=1154
9095,"2025-01-12 20:57:45,271353",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211
353,"2025-01-12 20:57:23,338189",192.168.1.21,142.250.82.208,UDP,1055,55959  >  3478 Len=1013
6079,"2025-01-12 20:57:39,148390",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
6237,"2025-01-12 20:57:39,442443",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
8947,"2025-01-12 20:57:44,737817",192.168.1.21,142.250.82.208,UDP,1058,55959  >  3478 Len=1016
2921,"2025-01-12 20:57:32,087762",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
8504,"2025-01-12 20:57:44,205988",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
4645,"2025-01-12 20:57:36,260116",192.168.1.21,142.250.82.208,UDP,1204,55959  >  3478 Len=1162
662,"2025-01-12 20:57:24,088472",192.168.1.21,142.250.82.208,UDP,1223,55959  >  3478 Len=1181
7058,"2025-01-12 20:57:40,752045",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
3666,"2025-01-12 20:57:34,125247",142.250.82.208,192.168.1.21,RTCP,114,Application specific   subtype=13
7980,"2025-01-12 20:57:42,929208",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182
307,"2025-01-12 20:57:23,234546",192.168.1.21,142.250.82.208,UDP,1201,55959  >  3478 Len=1159
4791,"2025-01-12 20:57:36,528002",192.168.1.21,142.250.82.208,UDP,1114,55959  >  3478 Len=1072
2357,"2025-01-12 20:57:29,219842",142.250.82.208,192.168.1.21,RTCP,110,Application specific   subtype=13
1928,"2025-01-12 20:57:27,223138",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
10199,"2025-01-12 20:57:47,523665",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
3428,"2025-01-12 20:57:33,449850",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
8942,"2025-01-12 20:57:44,717063",142.250.82.212,192.168.1.21,RTCP,258,Sender Report   
3639,"2025-01-12 20:57:34,033802",192.168.1.21,142.250.82.208,UDP,795,55959  >  3478 Len=753
1267,"2025-01-12 20:57:25,395611",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
1561,"2025-01-12 20:57:25,855020",192.168.1.21,142.250.82.208,UDP,1036,55959  >  3478 Len=994
7180,"2025-01-12 20:57:41,211353",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211
4110,"2025-01-12 20:57:35,132288",192.168.1.21,142.250.82.208,UDP,808,55959  >  3478 Len=766
7868,"2025-01-12 20:57:42,719571",192.168.1.21,142.250.82.208,UDP,1180,55959  >  3478 Len=1138
4905,"2025-01-12 20:57:36,717480",142.250.82.212,192.168.1.21,RTCP,258,Sender Report   
7295,"2025-01-12 20:57:41,665959",192.168.1.21,142.250.82.208,UDP,1232,55959  >  3478 Len=1190
515,"2025-01-12 20:57:23,680652",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213
895,"2025-01-12 20:57:24,629341",192.168.1.21,142.250.82.208,UDP,1201,55959  >  3478 Len=1159
8602,"2025-01-12 20:57:44,322697",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
22,"2025-01-12 20:57:22,547401",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153
900,"2025-01-12 20:57:24,629472",192.168.1.21,142.250.82.208,UDP,1201,55959  >  3478 Len=1159
208,"2025-01-12 20:57:23,034856",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182
459,"2025-01-12 20:57:23,560009",142.250.82.212,192.168.1.21,UDP,148,3478  >  58101 Len=106
2431,"2025-01-12 20:57:29,553010",104.16.102.112,192.168.1.21,TCP,54,443  >  65294 [ACK] Seq=1 Ack=80 Win=49 Len=0
